AUTO_NUM,CD_CC9,CD_CRP,CD_DMU,CD_ETA,CD_GHU,CD_SHI,CD_TYPE_ACT,CD_UGC,CD_UGL,Année,Trimestre,Mois,Jour,Année,Trimestre,Mois,Jour,Année,Trimestre,Mois,Jour,Année,Trimestre,Mois,Jour,FL_ACTIF,FL_OF,LB_CC9,LB_CRP,LB_DMU,LB_ETA,LB_GHU,LB_TYPE_ACT,LB_UGC,LB_UGL,SOURCE
9204,92001019,H,997,073,SUN,NON,01,3106,0739973106,2009,Qtr 1,janvier,1,,,,,2009,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,PERSONNEL SUR CHARGES COMMUNES,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,MAD-EFS,MAD-EFS,ldz_structure
9205,92000000,H,997,073,SUN,NON,01,4200,0739974200,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,O,O,EQUIPES DE DIRECTION ET DEPENSES DE GES,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,DIRECTION,DIRECTION,ldz_structure
9206,92000000,H,997,073,SUN,NON,01,4201,0739974201,2015,Qtr 4,octobre,23,,,,,2015,Qtr 4,octobre,23,2025,Qtr 4,octobre,13,N,O,EQUIPES DE DIRECTION ET DEPENSES DE GES,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,COOP INTERNATIONALE,COOP INTERNATIONALE,ldz_structure
9207,92000030,H,997,073,SUN,NON,01,4202,0739974202,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,O,O,RELATION PUBLIQUE ET COMMUNICATION,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,COMMUNICATION,COMMUNICATION,ldz_structure
9208,92000010,H,997,073,SUN,NON,01,4203,0739974203,2015,Qtr 4,décembre,2,,,,,2015,Qtr 4,décembre,2,2025,Qtr 4,octobre,13,O,O,AUTRES SERVICES ADMINISTRATIFS,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,DIR PROJ ET TRANSFOR,DIR PROJ ET TRANSFOR,ldz_structure
9209,92002000,H,997,073,SUN,NON,01,4204,0739974204,2020,Qtr 4,octobre,26,,,,,2020,Qtr 4,octobre,26,2025,Qtr 4,octobre,13,O,O,GESTION DES MALADES HOSP.ET CONSULTANTS,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,CELLULE GESTION LITS,CELLULE GESTION LITS,ldz_structure
9210,92001100,H,997,073,SUN,NON,01,4206,0739974206,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,O,O,DIRECTION DES AFFAIRES MEDICALES,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,CPP ILE DE FRANCE 5,CPP ILE DE FRANCE 5,ldz_structure
9211,92001020,H,997,073,SUN,NON,01,4208,0739974208,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,N,O,AUTRES SERVICES AU PERSONNEL,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,LOGEMENTS,LOGEMENTS,ldz_structure
9212,92000000,H,997,073,SUN,NON,01,4209,0739974209,2007,Qtr 1,janvier,1,,,,,2007,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,EQUIPES DE DIRECTION ET DEPENSES DE GES,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,EQUIPE PROJETS,EQUIPE PROJETS,ldz_structure
9213,92002000,H,997,073,SUN,NON,01,4210,0739974210,2013,Qtr 4,décembre,3,,,,,2013,Qtr 4,décembre,3,2025,Qtr 4,octobre,13,O,O,GESTION DES MALADES HOSP.ET CONSULTANTS,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,CENTRE D'APPEL,CENTRE D'APPEL,ldz_structure
9214,92006200,H,997,073,SUN,NON,02,4215,0739974215,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,EAU ENERGIE CHAUFFAGE CLIM,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,HOTELIER & TECHNIQUE,ENERGIES,ENERGIES,ldz_structure
9215,92001200,H,997,073,SUN,NON,01,4300,0739974300,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,O,O,SERVICE DES SOINS INFIRMIERS,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,DIRECTION SOINS,DIRECTION SOINS,ldz_structure
9216,92007000,H,997,073,SUN,NON,02,4301,0739974301,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,O,O,BRANCARDAGE ET TRANSPORT PEDESTRE DES P,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,HOTELIER & TECHNIQUE,BRANCARDAGE,BRANCARDAGE,ldz_structure
9217,92030020,H,997,073,SUN,NON,02,4302,0739974302,2007,Qtr 1,janvier,1,,,,,2007,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,DIETETIQUE,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,HOTELIER & TECHNIQUE,DIETETIQUE,DIETETIQUE,ldz_structure
9218,92007100,H,997,073,SUN,NON,02,4315,0739974315,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,TRANSPORT MOTORISE DES PATIENTS (HORS S,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,HOTELIER & TECHNIQUE,TRANSPORT SANITAIRE,TRANSPORT SANITAIRE,ldz_structure
9219,92000120,H,997,073,SUN,NON,01,4400,0739974400,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,O,O,DIRECTION FINANCIERE,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,DIRECTION FINANCES,DIRECTION FINANCES,ldz_structure
9220,92002000,H,997,073,SUN,NON,01,4401,0739974401,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,O,O,GESTION DES MALADES HOSP.ET CONSULTANTS,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,PAT-ETAT CIVIL-MOUV,PAT-ETAT CIVIL-MOUV,ldz_structure
9221,92002000,H,997,073,SUN,NON,01,4403,0739974403,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,O,O,GESTION DES MALADES HOSP.ET CONSULTANTS,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,FACTURES-CONTENTIEUX,FACTURES-CONTENTIEUX,ldz_structure
9222,92000200,H,997,073,SUN,NON,01,4406,0739974406,2004,Qtr 3,juillet,1,,,,,2004,Qtr 3,juillet,1,2025,Qtr 4,octobre,13,O,O,SERVICES ECONOMIQUES INDIFFERENCIES,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,BUREAU DES ACHATS,BUREAU DES ACHATS,ldz_structure
9223,92000160,H,997,073,SUN,NON,01,4407,0739974407,2007,Qtr 1,janvier,1,,,,,2007,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,REGIE,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,REGIE,REGIE,ldz_structure
9224,92000200,H,997,073,SUN,NON,01,4408,0739974408,2014,Qtr 2,avril,25,,,,,2014,Qtr 2,avril,25,2025,Qtr 4,octobre,13,O,O,SERVICES ECONOMIQUES INDIFFERENCIES,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,ACHAT-TRAV.MAIN.TUI,ACHAT-TRAV.MAIN.TUI,ldz_structure
9225,92000010,H,997,073,SUN,NON,01,4409,0739974409,2021,Qtr 4,octobre,12,,,,,2021,Qtr 4,octobre,12,2025,Qtr 4,octobre,13,O,O,AUTRES SERVICES ADMINISTRATIFS,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,ENCADREMT LOGISTIQUE,ENCADREMT LOGISTIQUE,ldz_structure
9226,92398150,H,997,073,SUN,NON,33,4410,0739974410,2002,Qtr 2,avril,1,,,,,2002,Qtr 2,avril,1,2025,Qtr 4,octobre,13,O,O,RECHERCHE,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,RECHERCHE,URC,URC,ldz_structure
9227,92000210,H,997,073,SUN,NON,01,4500,0739974500,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,O,O,DIRECTION DES SERVICES ECONOMIQUES,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,DADDL,DADDL,ldz_structure
9228,92006100,H,997,073,SUN,NON,02,4501,0739974501,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,O,O,NETTOYAGE,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,HOTELIER & TECHNIQUE,BIONETTOYAGE,BIONETTOYAGE,ldz_structure
9229,92030000,H,997,073,SUN,NON,02,4502,0739974502,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,O,O,CUISINE SALLE DE GARDE INTERNAT,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,HOTELIER & TECHNIQUE,RESTAURATION,RESTAURATION,ldz_structure
9230,92041000,H,997,073,SUN,NON,02,4503,0739974503,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,N,O,LINGERIE,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,HOTELIER & TECHNIQUE,LINGERIE,LINGERIE,ldz_structure
9231,92000262,H,997,073,SUN,NON,02,4504,0739974504,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,O,O,VAGUEMESTRE,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,HOTELIER & TECHNIQUE,COURRIER,COURRIER,ldz_structure
9232,92000210,H,997,073,SUN,NON,01,4505,0739974505,2021,Qtr 1,février,25,,,,,2021,Qtr 1,février,25,2025,Qtr 4,octobre,13,O,O,DIRECTION DES SERVICES ECONOMIQUES,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,DEV DURABLE,DEV DURABLE,ldz_structure
9233,92006500,H,997,073,SUN,NON,02,4507,0739974507,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,O,O,AUTRES TRANSPORTS INTERIEURS (LINGE RE,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,HOTELIER & TECHNIQUE,LOGISTIQUE TRANSPORT,LOGISTIQUE TRANSPORT,ldz_structure
9234,92006100,H,997,073,SUN,NON,02,4509,0739974509,2004,Qtr 3,juillet,1,,,,,2004,Qtr 3,juillet,1,2025,Qtr 4,octobre,13,O,O,NETTOYAGE,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,HOTELIER & TECHNIQUE,ENVIRONNEMENT,ENVIRONNEMENT,ldz_structure
9235,92000200,H,997,073,SUN,NON,01,4510,0739974510,2004,Qtr 3,juillet,1,,,,,2004,Qtr 3,juillet,1,2025,Qtr 4,octobre,13,O,O,SERVICES ECONOMIQUES INDIFFERENCIES,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,LOGISTIQUE APPRO,LOGISTIQUE APPRO,ldz_structure
9236,92006500,H,997,073,SUN,NON,02,4531,0739974531,2014,Qtr 2,avril,25,,,,,2014,Qtr 2,avril,25,2025,Qtr 4,octobre,13,N,O,AUTRES TRANSPORTS INTERIEURS (LINGE RE,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,HOTELIER & TECHNIQUE,TRANSPORT REPAS,TRANSPORT REPAS,ldz_structure
9237,92030000,H,997,073,SUN,NON,02,4532,0739974532,2014,Qtr 2,avril,25,2022,Qtr 4,novembre,22,2014,Qtr 2,avril,25,2025,Qtr 4,octobre,2,N,N,CUISINE SALLE DE GARDE INTERNAT,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,HOTELIER & TECHNIQUE,RESTAURANT PERSONNEL,RESTAURANT PERSONNEL,ldz_structure
9238,92030000,H,997,073,SUN,NON,01,4533,0739974533,2014,Qtr 2,avril,25,2022,Qtr 4,novembre,22,2014,Qtr 2,avril,25,2025,Qtr 4,octobre,2,N,N,CUISINE SALLE DE GARDE INTERNAT,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,SALLE DE GARDE,SALLE DE GARDE,ldz_structure
9239,92006600,H,997,073,SUN,NON,02,4540,0739974540,2015,Qtr 1,mars,12,2022,Qtr 4,novembre,22,2015,Qtr 1,mars,12,2025,Qtr 4,octobre,2,O,N,GARAGE,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,HOTELIER & TECHNIQUE,COURSIERS GH,COURSIERS GH,ldz_structure
9240,92003000,H,997,073,SUN,NON,01,4600,0739974600,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,O,O,SERVICE INFORMATIQUE LOCAL,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,D.S.I.L.,D.S.I.L.,ldz_structure
9241,92000020,H,997,073,SUN,NON,01,4800,0739974800,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,O,O,GESTION DES TRAVAUX,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,DIR INVEST ET MAINT,DIR INVEST ET MAINT,ldz_structure
9242,92000020,H,997,073,SUN,NON,01,4801,0739974801,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,O,O,GESTION DES TRAVAUX,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,BUREAU D'ETUDE,BUREAU D'ETUDE,ldz_structure
9243,92008200,H,997,073,SUN,NON,02,4802,0739974802,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,O,O,ENTRETIEN DES JARDINS,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,HOTELIER & TECHNIQUE,JARDIN,JARDIN,ldz_structure
9244,92008100,H,997,073,SUN,NON,02,4803,0739974803,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,O,O,ATELIERS ET MAGASINS DES SERVICES TECHN,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,HOTELIER & TECHNIQUE,SCES TECHNIQUES,SCES TECHNIQUES,ldz_structure
9245,92442000,H,997,073,SUN,NON,02,4804,0739974804,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,O,O,ATELIER ET MAINTENANCE BIOMEDICAUX,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,HOTELIER & TECHNIQUE,ATELIER BIO-MEDICAL,ATELIER BIO-MEDICAL,ldz_structure
9246,92006310,H,997,073,SUN,NON,02,4805,0739974805,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,O,O,SECURITE INCENDIE,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,HOTELIER & TECHNIQUE,SECURITE INCENDIE,SECURITE INCENDIE,ldz_structure
9247,92000200,H,997,073,SUN,NON,01,4806,0739974806,2008,Qtr 2,juin,23,,,,,2008,Qtr 2,juin,23,2025,Qtr 4,octobre,13,O,O,SERVICES ECONOMIQUES INDIFFERENCIES,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,BUREAU DES MARCHES,BUREAU DES MARCHES,ldz_structure
9248,92008100,H,997,073,SUN,NON,02,4807,0739974807,2015,Qtr 2,juin,16,,,,,2015,Qtr 2,juin,16,2025,Qtr 4,octobre,13,O,O,ATELIERS ET MAGASINS DES SERVICES TECHN,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,HOTELIER & TECHNIQUE,ASSIST TECHNIQUE SAT,ASSIST TECHNIQUE SAT,ldz_structure
9249,92000020,H,997,073,SUN,NON,01,4809,0739974809,2015,Qtr 4,décembre,2,,,,,2015,Qtr 4,décembre,2,2025,Qtr 4,octobre,13,O,O,GESTION DES TRAVAUX,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,GEST TRAV ET MAINT,GEST TRAV ET MAINT,ldz_structure
9250,92001011,H,997,073,SUN,NON,01,4900,0739974900,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,O,O,DIRECTION DU PERSONNEL,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,DIRECTION DU PERS,DIRECTION DU PERS,ldz_structure
9251,92001021,H,997,073,SUN,NON,01,4901,0739974901,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,O,O,SERVICE SOCIAL DU PERSONNEL,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,SERVICE SOCIAL PERSO,SERVICE SOCIAL PERSO,ldz_structure
9252,92001012,H,997,073,SUN,NON,01,4902,0739974902,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,N,O,GESTION DE LA FORMATION,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,FORMATION,FORMATION,ldz_structure
9253,92001020,H,997,073,SUN,NON,01,4903,0739974903,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,O,O,AUTRES SERVICES AU PERSONNEL,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,MEDIATHEQUE,MEDIATHEQUE,ldz_structure
9254,92001027,H,997,073,SUN,NON,01,4904,0739974904,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,O,O,CENTRE DE LOISIRS,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,CENTRE DE LOISIRS,CENTRE DE LOISIRS,ldz_structure
9255,92001024,H,997,073,SUN,NON,01,4905,0739974905,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,O,O,CRECHE,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,CRECHE STA,CRECHE STA,ldz_structure
9256,92001028,H,997,073,SUN,NON,07,4906,0739974906,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,O,O,MEDECINE DE CONTROLE,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,CONSULTATIONS,MEDECINE DE CONTROLE,MEDECINE DE CONTROLE,ldz_structure
9257,92001023,H,997,073,SUN,NON,07,4907,0739974907,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,O,O,RADIOPROTECTION ET MEDECINE DU TRAVAIL,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,CONSULTATIONS,MEDECINE DU TRAVAIL,MEDECINE DU TRAVAIL,ldz_structure
9258,92001022,H,997,073,SUN,NON,01,4908,0739974908,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,O,O,SERVICE INTERET GENERAL,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,SCE INTERET GENERAL,SCE INTERET GENERAL,ldz_structure
9259,92001100,H,997,073,SUN,NON,01,4909,0739974909,2007,Qtr 1,janvier,1,,,,,2007,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,DIRECTION DES AFFAIRES MEDICALES,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,AFFAIRES MEDICALES,AFFAIRES MEDICALES,ldz_structure
9260,92396000,H,997,073,SUN,NON,01,4910,0739974910,2007,Qtr 1,janvier,1,,,,,2007,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,RESEAUX,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,CANCER EST,CANCER EST,ldz_structure
9261,92001025,H,997,073,SUN,NON,01,4911,0739974911,2007,Qtr 1,janvier,1,,,,,2007,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,COMPLEMENTAIRES SANTE,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,SCE INTERET PERSO,SCE INTERET PERSO,ldz_structure
9262,92001020,H,997,073,SUN,NON,01,4912,0739974912,2016,Qtr 4,octobre,7,,,,,2016,Qtr 4,octobre,7,2025,Qtr 4,octobre,13,O,O,AUTRES SERVICES AU PERSONNEL,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,CONDITIONS TRAVAIL,CONDITIONS TRAVAIL,ldz_structure
9263,92001011,H,997,073,SUN,NON,01,4913,0739974913,2016,Qtr 4,octobre,7,,,,,2016,Qtr 4,octobre,7,2025,Qtr 4,octobre,13,O,O,DIRECTION DU PERSONNEL,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,RESP DU PERSONNEL,RESP DU PERSONNEL,ldz_structure
9266,92000130,H,997,073,SUN,NON,01,4916,0739974916,2016,Qtr 4,octobre,7,,,,,2016,Qtr 4,octobre,7,2025,Qtr 4,octobre,13,O,O,BUDGET - CONTROLE DE GESTION,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,CONTROLE GESTION RH,CONTROLE GESTION RH,ldz_structure
9267,92001016,H,997,073,SUN,NON,01,4917,0739974917,2016,Qtr 4,octobre,13,,,,,2016,Qtr 4,octobre,13,2025,Qtr 4,octobre,13,O,O,GESTION DU PERSONNEL NON MEDICAL,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,GESTION DU PERSONNEL,GESTION DU PERSONNEL,ldz_structure
9268,92001016,H,997,073,SUN,NON,01,4918,0739974918,2016,Qtr 4,octobre,18,,,,,2016,Qtr 4,octobre,18,2025,Qtr 4,octobre,13,O,O,GESTION DU PERSONNEL NON MEDICAL,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,GESTIME,GESTIME,ldz_structure
9269,92005100,H,997,073,SUN,NON,01,5100,0739975100,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,N,O,SERVICES EXTERIEURS (FACULTES INSERM ..,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,SERVICES EXTERIEURS,SERVICES EXTERIEURS,ldz_structure
9270,92005100,H,997,073,SUN,NON,01,5101,0739975101,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,N,O,SERVICES EXTERIEURS (FACULTES INSERM ..,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,CAFETARIA,CAFETARIA,ldz_structure
9271,92398150,H,997,073,SUN,NON,33,5103,0739975103,2007,Qtr 1,janvier,1,,,,,2007,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,RECHERCHE,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,RECHERCHE,RECHERCHE,RECHERCHE,ldz_structure
9272,92396000,H,997,073,SUN,NON,01,5104,0739975104,2007,Qtr 1,janvier,1,,,,,2007,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,RESEAUX,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,RESEAU HEPATITE C,RESEAU HEPATITE C,ldz_structure
9273,92005100,H,997,073,SUN,NON,01,5105,0739975105,2007,Qtr 1,janvier,1,,,,,2007,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,SERVICES EXTERIEURS (FACULTES INSERM ..,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,COLLEGE PSYCHOLOGUES,COLLEGE PSYCHOLOGUES,ldz_structure
9274,92002290,H,997,073,SUN,NON,01,5106,0739975106,2009,Qtr 2,avril,20,,,,,2009,Qtr 2,avril,20,2025,Qtr 4,octobre,13,N,O,AUTRES SERVICES GENERAUX POUR MALADES,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,SECURITE SOCIALE,SECURITE SOCIALE,ldz_structure
9275,92398150,H,997,073,SUN,NON,33,5107,0739975107,2013,Qtr 2,avril,25,,,,,2013,Qtr 2,avril,25,2025,Qtr 4,octobre,13,N,O,RECHERCHE,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,RECHERCHE,PREST INVEST CLIN GH,PREST INVEST CLIN GH,ldz_structure
9276,92050000,H,997,073,SUN,NON,34,5300,0739975300,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,O,O,PERSONNEL EN FORMATION,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ENSEIGNEMENT,ECOLE,ECOLE,ldz_structure
9277,92005100,H,997,073,SUN,NON,01,5301,0739975301,2000,Qtr 3,septembre,1,,,,,2000,Qtr 3,septembre,1,2025,Qtr 4,octobre,13,N,O,SERVICES EXTERIEURS (FACULTES INSERM ..,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,ECOLE SAGE FEMME,ECOLE SAGE FEMME,ldz_structure
9278,92002290,H,997,073,SUN,NON,01,5600,0739975600,1999,Qtr 3,août,24,,,,,1999,Qtr 3,août,24,2025,Qtr 4,octobre,13,N,O,AUTRES SERVICES GENERAUX POUR MALADES,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,HOSPIT. DOMICILE,HOSPIT. DOMICILE,ldz_structure
9279,92001015,H,997,073,SUN,NON,01,5680,0739975680,2008,Qtr 1,janvier,1,,,,,2008,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,O,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,ADMINISTRATIF,HOPITAL SAINT ANTOINE,SORBONNE,ADMINISTRATION,ALLOCATAIRES ETUDES,ALLOCATAIRES ETUDES,ldz_structure
