Somme de AUTO_NUM,CD_CC9,CD_CRP,CD_DMU,CD_ETA,CD_GHU,CD_GHU,CD_ETA,CD_UGL,CD_SHI,CD_TYPE_ACT,CD_UGC,CD_UGL,Année,Trimestre,Mois,Jour,Année,Trimestre,Mois,Jour,Année,Trimestre,Mois,Jour,Année,Trimestre,Mois,Jour,FL_ACTIF,FL_OF,LB_CC9,LB_CRP,LB_DMU,LB_ETA,LB_GHU,GHU,LB_ETA,LB_UGL,LB_TYPE_ACT,LB_UGC,LB_UGL,SOURCE
3942,92001015,B,997,029,HMN,HMN,029,0299979917,NON,01,9917,0299979917,2009,Qtr 4,octobre,13,,,,,2009,Qtr 4,octobre,13,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPAB,ADMIN LOG TEC,HOPITAL EMILE ROUX,MONDOR,MONDOR,HOPITAL EMILE ROUX,HRA CORRECTION,ADMINISTRATION,HRA CORRECTION,HRA CORRECTION,ldz_structure
4334,92001015,B,997,033,NUP,NUP,033,0339979917,NON,01,9917,0339979917,2009,Qtr 4,octobre,13,,,,,2009,Qtr 4,octobre,13,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPAB,POLE ADMINISTRATIF,HOPITAL BRETONNEAU,NORD,NORD,HOPITAL BRETONNEAU,HRA CORRECTION,ADMINISTRATION,HRA CORRECTION,HRA CORRECTION,ldz_structure
4508,92001015,B,997,036,HMN,HMN,036,0369979917,NON,01,9917,0369979917,2009,Qtr 4,octobre,13,,,,,2009,Qtr 4,octobre,13,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPAB,ADMIN LOG TEC,HOPITAL GEORGES CLEMENCEAU,MONDOR,MONDOR,HOPITAL GEORGES CLEMENCEAU,HRA CORRECTION,ADMINISTRATION,HRA CORRECTION,HRA CORRECTION,ldz_structure
5183,92001015,B,997,042,SUN,SUN,042,0429979917,NON,01,9917,0429979917,2009,Qtr 4,octobre,13,,,,,2009,Qtr 4,octobre,13,2025,Qtr 4,octobre,13,O,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPAB,POLE ADMINISTRATIF,HOPITAL CHARLES FOIX,SORBONNE,SORBONNE,HOPITAL CHARLES FOIX,SUPPLEANCE,ADMINISTRATION,SUPPLEANCE,SUPPLEANCE,ldz_structure
5333,92001015,B,997,044,HMN,HMN,044,0449979917,NON,01,9917,0449979917,2009,Qtr 4,octobre,13,,,,,2009,Qtr 4,octobre,13,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPAB,ADMIN LOG TEC,HOPITAL DUPUYTREN,MONDOR,MONDOR,HOPITAL DUPUYTREN,HRA CORRECTION,ADMINISTRATION,HRA CORRECTION,HRA CORRECTION,ldz_structure
5758,92001015,B,997,047,NUP,NUP,047,0479979917,NON,01,9917,0479979917,2009,Qtr 4,octobre,13,,,,,2009,Qtr 4,octobre,13,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPAB,ADMINISTRATIF,GH LARIBOISIERE FERNAND WIDAL,NORD,NORD,GH LARIBOISIERE FERNAND WIDAL,HRA CORRECTION,ADMINISTRATION,HRA CORRECTION,HRA CORRECTION,ldz_structure
6124,92001015,B,997,053,NUP,NUP,053,0539979917,NON,01,9917,0539979917,2009,Qtr 4,octobre,13,,,,,2009,Qtr 4,octobre,13,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPAB,ADMIN LOG TEC,HOPITAL LOUIS MOURIER,NORD,NORD,HOPITAL LOUIS MOURIER,HRA CORRECTION,ADMINISTRATION,HRA CORRECTION,HRA CORRECTION,ldz_structure
6900,92001015,B,997,064,NUP,NUP,064,0649979917,NON,01,9917,0649979917,2009,Qtr 4,octobre,13,,,,,2009,Qtr 4,octobre,13,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPAB,ADMIN LOG TEC,HOPITAL PAUL DOUMER,NORD,NORD,HOPITAL PAUL DOUMER,HRA CORRECTION,ADMINISTRATION,HRA CORRECTION,HRA CORRECTION,ldz_structure
7782,92001015,B,997,066,SUN,SUN,066,0669979917,NON,01,9917,0669979917,2009,Qtr 4,octobre,13,,,,,2009,Qtr 4,octobre,13,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPAB,ADMINISTRATIF,GROUPE HOSPITALIER PITIE-LA SALPETRIERE,SORBONNE,SORBONNE,GROUPE HOSPITALIER PITIE-LA SALPETRIERE,HRA CORRECTION,ADMINISTRATION,HRA CORRECTION,HRA CORRECTION,ldz_structure
8354,92001015,B,997,069,PSD,PSD,069,0699979917,NON,01,9917,0699979917,2009,Qtr 4,octobre,13,,,,,2009,Qtr 4,octobre,13,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPAB,ADMINISTRATIF,HOPITAL RENE MURET - BIGOTTINI,SEINE-SAINT-DENIS,SEINE-SAINT-DENIS,HOPITAL RENE MURET - BIGOTTINI,HRA CORRECTION,ADMINISTRATION,HRA CORRECTION,HRA CORRECTION,ldz_structure
8918,92001015,B,997,072,SUN,SUN,072,0729979917,NON,01,9917,0729979917,2011,Qtr 2,mai,16,,,,,2011,Qtr 2,mai,16,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPAB,ADMINISTRATIF,HOPITAL ROTHSCHILD,SORBONNE,SORBONNE,HOPITAL ROTHSCHILD,HRA CORRECTION,ADMINISTRATION,HRA CORRECTION,HRA CORRECTION,ldz_structure
10425,92001015,B,997,079,UPS,UPS,079,0799979917,NON,01,9917,0799979917,2009,Qtr 4,octobre,13,,,,,2009,Qtr 4,octobre,13,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPAB,ADMIN LOG TEC,HOPITAL STE PERINE,SACLAY,SACLAY,HOPITAL STE PERINE,HRA CORRECTION,ADMINISTRATION,HRA CORRECTION,HRA CORRECTION,ldz_structure
11520,92001015,B,997,090,CUP,CUP,090,0909979917,NON,01,9917,0909979917,2009,Qtr 4,octobre,13,,,,,2009,Qtr 4,octobre,13,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPAB,ADM LOG TECH,HOPITAL DE VAUGIRARD-GABRIEL PALLEZ,CENTRE,CENTRE,HOPITAL DE VAUGIRARD-GABRIEL PALLEZ,HRA CORRECTION SLD,ADMINISTRATION,HRA CORRECTION SLD,HRA CORRECTION SLD,ldz_structure
12120,92001015,B,997,096,UPS,UPS,096,0969979917,NON,01,9917,0969979917,2009,Qtr 4,octobre,13,,,,,2009,Qtr 4,octobre,13,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPAB,ADMIN LOG TEC,HOPITAL PAUL BROUSSE,SACLAY,SACLAY,HOPITAL PAUL BROUSSE,HRA CORRECTION,ADMINISTRATION,HRA CORRECTION,HRA CORRECTION,ldz_structure
13497,92001015,C,001,435,SC1,SC1,435,4350019908,NON,01,9908,4350019908,2009,Qtr 4,octobre,15,,,,,2009,Qtr 4,octobre,15,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPAC,DIRECTION,CFDC,SERVICES CENTRAUX,SERVICES CENTRAUX,CFDC,HRA CORRECTION,ADMINISTRATION,HRA CORRECTION,HRA CORRECTION,ldz_structure
13702,92001015,C,035,435,SC1,SC1,435,4350351147,NON,01,1147,4350351147,2020,Qtr 2,avril,10,,,,,2020,Qtr 2,avril,10,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPAC,ETUDIANTS,CFDC,SERVICES CENTRAUX,SERVICES CENTRAUX,CFDC,ETUDIANTS RENFORTS,ADMINISTRATION,ETUDIANTS RENFORTS,ETUDIANTS RENFORTS,ldz_structure
1996,92001015,E,997,019,NUP,NUP,019,0199979910,NON,01,9910,0199979910,2020,Qtr 1,février,3,,,,,2020,Qtr 1,février,3,2025,Qtr 4,octobre,13,O,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPAE,POLE ADMINISTRATIF,HOPITAL ADELAIDE HAUTVAL,NORD,NORD,HOPITAL ADELAIDE HAUTVAL,FIR AHL CRPA E,ADMINISTRATION,FIR AHL CRPA E,FIR AHL CRPA E,ldz_structure
13486,92001015,H,001,435,SC1,SC1,435,4350019500,NON,01,9500,4350019500,2009,Qtr 2,juin,17,,,,,2009,Qtr 2,juin,17,2025,Qtr 4,octobre,13,O,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,DIRECTION,CFDC,SERVICES CENTRAUX,SERVICES CENTRAUX,CFDC,DEP PERS EN POSITION,ADMINISTRATION,DEP PERS EN POSITION,DEP PERS EN POSITION,ldz_structure
13494,92001015,H,001,435,SC1,SC1,435,4350019857,NON,01,9857,4350019857,2017,Qtr 3,août,24,2023,Qtr 2,juin,30,2017,Qtr 3,août,24,2025,Qtr 1,janvier,29,N,N,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,DIRECTION,CFDC,SERVICES CENTRAUX,SERVICES CENTRAUX,CFDC,C.A.A,ADMINISTRATION,C.A.A,C.A.A,ldz_structure
13496,92001015,H,001,435,SC1,SC1,435,4350019907,NON,01,9907,4350019907,2009,Qtr 4,octobre,13,,,,,2009,Qtr 4,octobre,13,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,DIRECTION,CFDC,SERVICES CENTRAUX,SERVICES CENTRAUX,CFDC,HRA CORRECTION,ADMINISTRATION,HRA CORRECTION,HRA CORRECTION,ldz_structure
12696,92001015,H,006,401,SC1,SC1,401,4010060055,NON,01,0055,4010060055,1996,Qtr 2,juin,1,2013,Qtr 1,janvier,1,1996,Qtr 2,juin,1,2025,Qtr 1,janvier,29,N,N,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,DIRECTION SIEGE,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,DS RESSOURCES HUMAIN,ADMINISTRATION,DS RESSOURCES HUMAIN,DS RESSOURCES HUMAIN,ldz_structure
12753,92001015,H,009,401,SC1,SC1,401,4010090077,NON,01,0077,4010090077,1996,Qtr 3,septembre,1,,,,,1996,Qtr 3,septembre,1,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,SUPPORT LOCAL SIEGE,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,CHARGES PERSONNEL,ADMINISTRATION,CHARGES PERSONNEL,CHARGES PERSONNEL,ldz_structure
12755,92001015,H,009,401,SC1,SC1,401,4010090104,NON,01,0104,4010090104,2009,Qtr 1,janvier,1,,,,,2009,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,SUPPORT LOCAL SIEGE,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,RECRUTEMENT,ADMINISTRATION,RECRUTEMENT,RECRUTEMENT,ldz_structure
12756,92001015,H,009,401,SC1,SC1,401,4010090105,NON,01,0105,4010090105,2009,Qtr 1,janvier,1,,,,,2009,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,SUPPORT LOCAL SIEGE,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,REMB TRANSPORTS,ADMINISTRATION,REMB TRANSPORTS,REMB TRANSPORTS,ldz_structure
12757,92001015,H,009,401,SC1,SC1,401,4010090106,NON,01,0106,4010090106,2009,Qtr 1,janvier,1,2018,Qtr 1,janvier,1,2009,Qtr 1,janvier,1,2025,Qtr 1,janvier,29,N,N,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,SUPPORT LOCAL SIEGE,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,LOGEMENT,ADMINISTRATION,LOGEMENT,LOGEMENT,ldz_structure
12790,92001015,H,009,401,SC1,SC1,401,4010090961,NON,01,0961,4010090961,1996,Qtr 2,juin,1,2017,Qtr 2,juin,1,1996,Qtr 2,juin,1,2025,Qtr 1,janvier,29,N,N,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,SUPPORT LOCAL SIEGE,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,CONTRATS AVENIRS AID,ADMINISTRATION,CONTRATS AVENIRS AID,CONTRATS AVENIRS AID,ldz_structure
12793,92001015,H,009,401,SC1,SC1,401,4010095680,NON,01,5680,4010095680,2009,Qtr 1,janvier,1,,,,,2009,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,SUPPORT LOCAL SIEGE,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,ALLOCATAIRES ETUDES,ADMINISTRATION,ALLOCATAIRES ETUDES,ALLOCATAIRES ETUDES,ldz_structure
12801,92001015,H,009,401,SC1,SC1,401,4010099000,NON,01,9000,4010099000,2022,Qtr 4,novembre,24,,,,,2022,Qtr 4,novembre,24,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,SUPPORT LOCAL SIEGE,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,INSTANCES CSEL,ADMINISTRATION,INSTANCES CSEL,INSTANCES CSEL,ldz_structure
12802,92001015,H,009,401,SC1,SC1,401,4010099500,NON,01,9500,4010099500,2009,Qtr 2,juin,22,,,,,2009,Qtr 2,juin,22,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,SUPPORT LOCAL SIEGE,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,FACTURE AT / MP CSP,ADMINISTRATION,FACTURE AT / MP CSP,FACTURE AT / MP CSP,ldz_structure
12809,92001015,H,009,401,SC1,SC1,401,4010099736,NON,01,9736,4010099736,1999,Qtr 3,août,1,,,,,1999,Qtr 3,août,1,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,SUPPORT LOCAL SIEGE,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,FORMATION TRANSVERSA,ADMINISTRATION,FORMATION TRANSVERSA,FORMATION TRANSVERSA,ldz_structure
12813,92001015,H,009,401,SC1,SC1,401,4010099813,NON,01,9813,4010099813,1996,Qtr 2,juin,1,,,,,1996,Qtr 2,juin,1,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,SUPPORT LOCAL SIEGE,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,AIDE GESTION CADRES,ADMINISTRATION,AIDE GESTION CADRES,AIDE GESTION CADRES,ldz_structure
12814,92001015,H,009,401,SC1,SC1,401,4010099816,NON,01,9816,4010099816,1996,Qtr 3,septembre,1,,,,,1996,Qtr 3,septembre,1,2025,Qtr 4,octobre,13,O,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,SUPPORT LOCAL SIEGE,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,AIDE A LA GESTION,ADMINISTRATION,AIDE A LA GESTION,AIDE A LA GESTION,ldz_structure
12823,92001015,H,009,401,SC1,SC1,401,4010099857,NON,01,9857,4010099857,2017,Qtr 3,août,24,,,,,2017,Qtr 3,août,24,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,SUPPORT LOCAL SIEGE,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,C.A.A,ADMINISTRATION,C.A.A,C.A.A,ldz_structure
12826,92001015,H,009,401,SC1,SC1,401,4010099907,NON,01,9907,4010099907,2009,Qtr 4,octobre,13,,,,,2009,Qtr 4,octobre,13,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,SUPPORT LOCAL SIEGE,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,HRA CORRECTION,ADMINISTRATION,HRA CORRECTION,HRA CORRECTION,ldz_structure
12916,92001015,H,013,401,SC1,SC1,401,4010139748,NON,01,9748,4010139748,2009,Qtr 1,janvier,1,2014,Qtr 4,décembre,31,2009,Qtr 1,janvier,1,2025,Qtr 1,janvier,29,N,N,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,DAM,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,EPP QUALITE CERTIF,ADMINISTRATION,EPP QUALITE CERTIF,EPP QUALITE CERTIF,ldz_structure
12917,92001015,H,013,401,SC1,SC1,401,4010139749,NON,01,9749,4010139749,2009,Qtr 1,janvier,1,2014,Qtr 4,décembre,31,2009,Qtr 1,janvier,1,2025,Qtr 1,janvier,29,N,N,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,DAM,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,VIGILANCES-GDR,ADMINISTRATION,VIGILANCES-GDR,VIGILANCES-GDR,ldz_structure
12918,92001015,H,013,401,SC1,SC1,401,4010139750,NON,01,9750,4010139750,2009,Qtr 1,janvier,1,2014,Qtr 4,décembre,31,2009,Qtr 1,janvier,1,2025,Qtr 1,janvier,29,N,N,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,DAM,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,PIVT-CEDIT,ADMINISTRATION,PIVT-CEDIT,PIVT-CEDIT,ldz_structure
12923,92001015,H,013,401,SC1,SC1,401,4010139863,NON,01,9863,4010139863,2009,Qtr 3,septembre,28,2020,Qtr 4,décembre,31,2009,Qtr 3,septembre,28,2025,Qtr 1,janvier,29,N,N,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,DAM,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,PRISE EN CH PM,ADMINISTRATION,PRISE EN CH PM,PRISE EN CH PM,ldz_structure
13387,92001015,H,015,412,SC1,SC1,412,4120159500,NON,01,9500,4120159500,2017,Qtr 3,septembre,26,,,,,2017,Qtr 3,septembre,26,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,DIRECTION,DRCI,SERVICES CENTRAUX,SERVICES CENTRAUX,DRCI,DEP PERS EN POSITION,ADMINISTRATION,DEP PERS EN POSITION,DEP PERS EN POSITION,ldz_structure
13395,92001015,H,015,412,SC1,SC1,412,4120159857,NON,01,9857,4120159857,2017,Qtr 3,août,24,,,,,2017,Qtr 3,août,24,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,DIRECTION,DRCI,SERVICES CENTRAUX,SERVICES CENTRAUX,DRCI,C.A.A,ADMINISTRATION,C.A.A,C.A.A,ldz_structure
13397,92001015,H,015,412,SC1,SC1,412,4120159907,NON,01,9907,4120159907,2016,Qtr 4,novembre,22,,,,,2016,Qtr 4,novembre,22,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,DIRECTION,DRCI,SERVICES CENTRAUX,SERVICES CENTRAUX,DRCI,HRA CORRECTION,ADMINISTRATION,HRA CORRECTION,HRA CORRECTION,ldz_structure
13152,92001015,H,022,401,SC1,SC1,401,4010229310,NON,01,9310,4010229310,2009,Qtr 1,janvier,1,,,,,2009,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,MAD SANS REMB,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,MAD PM SRM BEAUJON,ADMINISTRATION,MAD PM SRM BEAUJON,MAD PM SRM BEAUJON,ldz_structure
13153,92001015,H,022,401,SC1,SC1,401,4010229311,NON,01,9311,4010229311,2009,Qtr 1,janvier,1,,,,,2009,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,MAD SANS REMB,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,MAD PM SRM BERCK,ADMINISTRATION,MAD PM SRM BERCK,MAD PM SRM BERCK,ldz_structure
13154,92001015,H,022,401,SC1,SC1,401,4010229312,NON,01,9312,4010229312,2009,Qtr 1,janvier,1,,,,,2009,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,MAD SANS REMB,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,MAD PM SRM BICETRE,ADMINISTRATION,MAD PM SRM BICETRE,MAD PM SRM BICETRE,ldz_structure
13155,92001015,H,022,401,SC1,SC1,401,4010229313,NON,01,9313,4010229313,2009,Qtr 1,janvier,1,,,,,2009,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,MAD SANS REMB,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,MAD PM SRM BICHAT,ADMINISTRATION,MAD PM SRM BICHAT,MAD PM SRM BICHAT,ldz_structure
13156,92001015,H,022,401,SC1,SC1,401,4010229314,NON,01,9314,4010229314,2009,Qtr 1,janvier,1,,,,,2009,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,MAD SANS REMB,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,MAD PM SRM A PARE,ADMINISTRATION,MAD PM SRM A PARE,MAD PM SRM A PARE,ldz_structure
13157,92001015,H,022,401,SC1,SC1,401,4010229315,NON,01,9315,4010229315,2009,Qtr 1,janvier,1,,,,,2009,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,MAD SANS REMB,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,MAD PM SRM BROCA,ADMINISTRATION,MAD PM SRM BROCA,MAD PM SRM BROCA,ldz_structure
13158,92001015,H,022,401,SC1,SC1,401,4010229316,NON,01,9316,4010229316,2009,Qtr 1,janvier,1,,,,,2009,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,MAD SANS REMB,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,MAD PM SRM C RICHET,ADMINISTRATION,MAD PM SRM C RICHET,MAD PM SRM C RICHET,ldz_structure
13159,92001015,H,022,401,SC1,SC1,401,4010229317,NON,01,9317,4010229317,2009,Qtr 1,janvier,1,,,,,2009,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,MAD SANS REMB,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,MAD PM SRM COCHIN,ADMINISTRATION,MAD PM SRM COCHIN,MAD PM SRM COCHIN,ldz_structure
13160,92001015,H,022,401,SC1,SC1,401,4010229318,NON,01,9318,4010229318,2009,Qtr 1,janvier,1,,,,,2009,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,MAD SANS REMB,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,MAD PM SRM CORENTIN,ADMINISTRATION,MAD PM SRM CORENTIN,MAD PM SRM CORENTIN,ldz_structure
13161,92001015,H,022,401,SC1,SC1,401,4010229319,NON,01,9319,4010229319,2009,Qtr 1,janvier,1,,,,,2009,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,MAD SANS REMB,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,MAD PM SRM MONDOR,ADMINISTRATION,MAD PM SRM MONDOR,MAD PM SRM MONDOR,ldz_structure
13162,92001015,H,022,401,SC1,SC1,401,4010229320,NON,01,9320,4010229320,2009,Qtr 1,janvier,1,,,,,2009,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,MAD SANS REMB,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,MAD PM SRM BECLERE,ADMINISTRATION,MAD PM SRM BECLERE,MAD PM SRM BECLERE,ldz_structure
13163,92001015,H,022,401,SC1,SC1,401,4010229321,NON,01,9321,4010229321,2009,Qtr 1,janvier,1,,,,,2009,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,MAD SANS REMB,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,MAD PM SRM E ROUX,ADMINISTRATION,MAD PM SRM E ROUX,MAD PM SRM E ROUX,ldz_structure
13164,92001015,H,022,401,SC1,SC1,401,4010229322,NON,01,9322,4010229322,2009,Qtr 1,janvier,1,,,,,2009,Qtr 1,janvier,1,2025,Qtr 4,octobre,13,N,O,GESTION DU PERSONNEL INDIFFERENCIE,CRPP,MAD SANS REMB,ADMINISTRATION GENERALE   A.P.H.P.,SERVICES CENTRAUX,SERVICES CENTRAUX,ADMINISTRATION GENERALE   A.P.H.P.,MAD PM SRM JVR,ADMINISTRATION,MAD PM SRM JVR,MAD PM SRM JVR,ldz_structure
